Reference	ID	Tags	OrigWords	Occurrence	TWLink
1:1	h7h6	name	נְחֶמְיָ֖ה	1	rc://*/tw/dict/bible/names/nehemiah
1:1	qcux	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
1:1	ew4v		הַ⁠בִּירָֽה	1	rc://*/tw/dict/bible/other/stronghold
1:2	uxu8	keyterm	מֵ⁠אַחַ֛⁠י	1	rc://*/tw/dict/bible/kt/brother
1:2	tb8r	name	מִֽ⁠יהוּדָ֑ה	1	rc://*/tw/dict/bible/names/judea
1:2	fzuz	keyterm	הַ⁠יְּהוּדִ֧ים	1	rc://*/tw/dict/bible/kt/jew
1:2	pfdk		הַ⁠שֶּׁ֖בִי	1	rc://*/tw/dict/bible/other/captive
1:2	tdqe	name	יְרוּשָׁלִָֽם	1	rc://*/tw/dict/bible/names/jerusalem
1:3	rft4		הַ⁠שְּׁבִי֙	1	rc://*/tw/dict/bible/other/captive
1:3	q9bs		בַּ⁠מְּדִינָ֔ה	1	rc://*/tw/dict/bible/other/province
1:3	ar5g	keyterm	בְּ⁠רָעָ֥ה	1	rc://*/tw/dict/bible/kt/evil
1:3	qs5a		וּ⁠בְ⁠חֶרְפָּ֑ה	1	rc://*/tw/dict/bible/other/shame
1:3	qkju	name	יְרוּשָׁלִַ֨ם֙	1	rc://*/tw/dict/bible/names/jerusalem
1:3	s6t3		וּ⁠שְׁעָרֶ֖י⁠הָ	1	rc://*/tw/dict/bible/other/gate
1:3	zea4		בָ⁠אֵֽשׁ	1	rc://*/tw/dict/bible/other/fire
1:4	vew9		וָ⁠אֶתְאַבְּלָ֖⁠ה	1	rc://*/tw/dict/bible/other/mourn
1:4	xws4		צָם֙	1	rc://*/tw/dict/bible/other/fast
1:4	jcvj	keyterm	וּ⁠מִתְפַּלֵּ֔ל	1	rc://*/tw/dict/bible/kt/pray
1:4	vzuk		לִ⁠פְנֵ֖י	1	rc://*/tw/dict/bible/other/face
1:4	ra9d	keyterm	אֱלֹהֵ֥י	1	rc://*/tw/dict/bible/kt/god
1:4	s3jj	keyterm	הַ⁠שָּׁמָֽיִם	1	rc://*/tw/dict/bible/kt/heaven
1:5	nvu2	keyterm	יְהוָה֙	1	rc://*/tw/dict/bible/kt/yahweh
1:5	rdvc	keyterm	אֱלֹהֵ֣י	1	rc://*/tw/dict/bible/kt/god
1:5	s52f	keyterm	הַ⁠שָּׁמַ֔יִם	1	rc://*/tw/dict/bible/kt/heaven
1:5	pqdq	keyterm	הָ⁠אֵ֥ל	1	rc://*/tw/dict/bible/kt/god
1:5	hmjw	keyterm	וְ⁠הַ⁠נּוֹרָ֑א	1	rc://*/tw/dict/bible/kt/fear
1:5	w5v8	keyterm	הַ⁠בְּרִית֙	1	rc://*/tw/dict/bible/kt/covenant
1:5	f9x8	keyterm	וָ⁠חֶ֔סֶד	1	rc://*/tw/dict/bible/kt/covenantfaith
1:5	s5yf	keyterm	לְ⁠אֹהֲבָ֖י⁠ו	1	rc://*/tw/dict/bible/kt/love
1:5	shm9		וּ⁠לְ⁠שֹׁמְרֵ֥י	1	rc://*/tw/dict/bible/other/obey
1:5	ymbb	keyterm	מִצְוֺתָֽי⁠ו	1	rc://*/tw/dict/bible/kt/command
1:6	vcu9	keyterm	תְּפִלַּ֣ת	1	rc://*/tw/dict/bible/kt/pray
1:6	cag8		עַבְדְּ⁠ךָ֡	1	rc://*/tw/dict/bible/other/servant
1:6	sadk	keyterm	מִתְפַּלֵּ֨ל	1	rc://*/tw/dict/bible/kt/pray
1:6	mcwy		לְ⁠פָנֶ֤י⁠ךָ	1	rc://*/tw/dict/bible/other/face
1:6	vx3v	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
1:6	bnzr	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
1:6	cux2		עֲבָדֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/other/servant
1:6	utmx	keyterm	וּ⁠מִתְוַדֶּ֗ה	1	rc://*/tw/dict/bible/kt/confess
1:6	dhkg	keyterm	חַטֹּ֤אות	1	rc://*/tw/dict/bible/kt/sin
1:6	kzzy	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
1:6	m952	keyterm	יִשְׂרָאֵל֙	1	rc://*/tw/dict/bible/kt/israel
1:6	c63u	keyterm	חָטָ֣אנוּ	1	rc://*/tw/dict/bible/kt/sin
1:6	gujh		וּ⁠בֵית	1	rc://*/tw/dict/bible/other/house
1:6	hfva		אָבִ֖⁠י	1	rc://*/tw/dict/bible/other/father
1:6	zfhk	keyterm	חָטָֽאנוּ	1	rc://*/tw/dict/bible/kt/sin
1:7	aabv		שָׁמַ֣רְנוּ	1	rc://*/tw/dict/bible/other/obey
1:7	mzww	keyterm	הַ⁠מִּצְוֺ֗ת	1	rc://*/tw/dict/bible/kt/command
1:7	k42g		הַֽ⁠חֻקִּים֙	1	rc://*/tw/dict/bible/other/statute
1:7	txge	keyterm	הַ⁠מִּשְׁפָּטִ֔ים	1	rc://*/tw/dict/bible/kt/judge
1:7	evbm	keyterm	צִוִּ֖יתָ	1	rc://*/tw/dict/bible/kt/command
1:7	k5fx	name	מֹשֶׁ֥ה	1	rc://*/tw/dict/bible/names/moses
1:7	tbz2		עַבְדֶּֽ⁠ךָ	1	rc://*/tw/dict/bible/other/servant
1:8	nfgp	keyterm	צִוִּ֛יתָ	1	rc://*/tw/dict/bible/kt/command
1:8	kaat	name	מֹשֶׁ֥ה	1	rc://*/tw/dict/bible/names/moses
1:8	mvvp		עַבְדְּ⁠ךָ֖	1	rc://*/tw/dict/bible/other/servant
1:8	qps5	keyterm	תִּמְעָ֔לוּ	1	rc://*/tw/dict/bible/kt/faithless
1:8	c8es		אָפִ֥יץ	1	rc://*/tw/dict/bible/other/disperse
1:8	kur7		בָּ⁠עַמִּֽים	1	rc://*/tw/dict/bible/other/peoplegroup
1:9	yjs9		וְ⁠שַׁבְתֶּ֣ם	1	rc://*/tw/dict/bible/other/return
1:9	nd2f		וּ⁠שְׁמַרְתֶּם֙	1	rc://*/tw/dict/bible/other/obey
1:9	c8vs	keyterm	מִצְוֺתַ֔⁠י	1	rc://*/tw/dict/bible/kt/command
1:9	h9na	keyterm	הַ⁠שָּׁמַ֨יִם֙	1	rc://*/tw/dict/bible/kt/heaven
1:9	yzh5	keyterm	שְׁמִ֖⁠י	1	rc://*/tw/dict/bible/kt/name
1:10	dedd		עֲבָדֶ֖י⁠ךָ	1	rc://*/tw/dict/bible/other/servant
1:10	uxh8		וְ⁠עַמֶּ֑⁠ךָ	1	rc://*/tw/dict/bible/other/peoplegroup
1:10	hsrn	keyterm	פָּדִ֨יתָ֙	1	rc://*/tw/dict/bible/kt/redeem
1:10	dn93	keyterm	בְּ⁠כֹחֲ⁠ךָ֣	1	rc://*/tw/dict/bible/kt/power
1:10	dh77		וּ⁠בְ⁠יָדְ⁠ךָ֖	1	rc://*/tw/dict/bible/other/hand
1:10	zvdj		הַ⁠חֲזָקָֽה	1	rc://*/tw/dict/bible/other/strength
1:11	c96p	keyterm	אֲדֹנָ֗⁠י	1	rc://*/tw/dict/bible/kt/lord
1:11	g6tv	keyterm	תְּפִלַּ֨ת	1	rc://*/tw/dict/bible/kt/pray
1:11	p6ab		עַבְדְּ⁠ךָ֜	1	rc://*/tw/dict/bible/other/servant
1:11	abt8	keyterm	תְּפִלַּ֣ת	1	rc://*/tw/dict/bible/kt/pray
1:11	eyqd		עֲבָדֶ֗י⁠ךָ	1	rc://*/tw/dict/bible/other/servant
1:11	rere		הַֽ⁠חֲפֵצִים֙	1	rc://*/tw/dict/bible/other/delight
1:11	rfzx	keyterm	לְ⁠יִרְאָ֣ה	1	rc://*/tw/dict/bible/kt/fear
1:11	nyqb	keyterm	שְׁמֶ֔⁠ךָ	1	rc://*/tw/dict/bible/kt/name
1:11	nwy8		לְ⁠עַבְדְּ⁠ךָ֙	1	rc://*/tw/dict/bible/other/servant
1:11	eq4e	keyterm	לְ⁠רַחֲמִ֔ים	1	rc://*/tw/dict/bible/kt/mercy
1:11	qkd6		לִ⁠פְנֵ֖י	1	rc://*/tw/dict/bible/other/face
1:11	qjvp		מַשְׁקֶ֖ה	1	rc://*/tw/dict/bible/other/cupbearer
1:11	v359		לַ⁠מֶּֽלֶךְ	1	rc://*/tw/dict/bible/other/king
2:1	jvsb		בְּ⁠חֹ֣דֶשׁ	1	rc://*/tw/dict/bible/other/biblicaltimemonth
2:1	h4re	name	לְ⁠אַרְתַּחְשַׁ֥סְתְּא	1	rc://*/tw/dict/bible/names/artaxerxes
2:1	bp36		הַ⁠מֶּ֖לֶךְ	1	rc://*/tw/dict/bible/other/king
2:1	sr2p		יַ֣יִן	1	rc://*/tw/dict/bible/other/wine
2:1	kktk		לְ⁠פָנָ֑י⁠ו	1	rc://*/tw/dict/bible/other/face
2:1	vdq4		הַ⁠יַּ֨יִן֙	1	rc://*/tw/dict/bible/other/wine
2:1	zdcw		לַ⁠מֶּ֔לֶךְ	1	rc://*/tw/dict/bible/other/king
2:1	w7b3	keyterm	רַ֖ע	1	rc://*/tw/dict/bible/kt/evil
2:1	v7zr		לְ⁠פָנָֽי⁠ו	1	rc://*/tw/dict/bible/other/face
2:2	bts6		הַ⁠מֶּ֜לֶךְ	1	rc://*/tw/dict/bible/other/king
2:2	yxmc	keyterm	רָעִ֗ים	1	rc://*/tw/dict/bible/kt/evil
2:2	ugrv	keyterm	רֹ֣עַֽ	1	rc://*/tw/dict/bible/kt/evil
2:2	m9b3	keyterm	לֵ֑ב	1	rc://*/tw/dict/bible/kt/heart
2:2	khdz	keyterm	וָ⁠אִירָ֖א	1	rc://*/tw/dict/bible/kt/fear
2:3	efkw		לַ⁠מֶּ֔לֶךְ	1	rc://*/tw/dict/bible/other/king
2:3	ns7c		הַ⁠מֶּ֖לֶךְ	1	rc://*/tw/dict/bible/other/king
2:3	pj7w	keyterm	לְ⁠עוֹלָ֣ם	1	rc://*/tw/dict/bible/kt/eternity
2:3	qa8h	keyterm	יִחְיֶ֑ה	1	rc://*/tw/dict/bible/kt/life
2:3	eb99	keyterm	יֵרְע֣וּ	1	rc://*/tw/dict/bible/kt/evil
2:3	vrzr		בֵּית	1	rc://*/tw/dict/bible/other/house
2:3	xzum		קִבְר֤וֹת	1	rc://*/tw/dict/bible/other/tomb
2:3	tex7		אֲבֹתַ⁠י֙	1	rc://*/tw/dict/bible/other/father
2:3	ymtt		וּ⁠שְׁעָרֶ֖י⁠הָ	1	rc://*/tw/dict/bible/other/gate
2:3	pgpu		בָ⁠אֵֽשׁ	1	rc://*/tw/dict/bible/other/fire
2:4	kqgj		הַ⁠מֶּ֔לֶךְ	1	rc://*/tw/dict/bible/other/king
2:4	gagv		מְבַקֵּ֑שׁ	1	rc://*/tw/dict/bible/other/seek
2:4	yxb7	keyterm	וָֽ⁠אֶתְפַּלֵּ֔ל	1	rc://*/tw/dict/bible/kt/pray
2:4	achg	keyterm	אֱלֹהֵ֖י	1	rc://*/tw/dict/bible/kt/god
2:4	xe38	keyterm	הַ⁠שָּׁמָֽיִם	1	rc://*/tw/dict/bible/kt/heaven
2:5	w7vy		לַ⁠מֶּ֔לֶךְ	1	rc://*/tw/dict/bible/other/king
2:5	f9gh		הַ⁠מֶּ֣לֶךְ	1	rc://*/tw/dict/bible/other/king
2:5	t6y3	keyterm	ט֔וֹב	1	rc://*/tw/dict/bible/kt/good
2:5	wcgc	keyterm	יִיטַ֥ב	1	rc://*/tw/dict/bible/kt/good
2:5	gkuw		עַבְדְּ⁠ךָ֖	1	rc://*/tw/dict/bible/other/servant
2:5	syhp		לְ⁠פָנֶ֑י⁠ךָ	1	rc://*/tw/dict/bible/other/face
2:5	p3xj	name	יְהוּדָ֗ה	1	rc://*/tw/dict/bible/names/judea
2:5	z7wc		קִבְר֥וֹת	1	rc://*/tw/dict/bible/other/tomb
2:5	wdxd		אֲבֹתַ֖⁠י	1	rc://*/tw/dict/bible/other/father
2:6	qkuz		הַ⁠מֶּ֜לֶךְ	1	rc://*/tw/dict/bible/other/king
2:6	grre		וְ⁠הַ⁠שֵּׁגַ֣ל	1	rc://*/tw/dict/bible/other/queen
2:6	mn2e		תָּשׁ֑וּב	1	rc://*/tw/dict/bible/other/return
2:6	q8p5	keyterm	וַ⁠יִּיטַ֤ב	1	rc://*/tw/dict/bible/kt/good
2:6	pmuc		לִ⁠פְנֵֽי	1	rc://*/tw/dict/bible/other/face
2:6	n6p3		הַ⁠מֶּ֨לֶךְ֙	1	rc://*/tw/dict/bible/other/king
2:6	eekn		זְמָֽן	1	rc://*/tw/dict/bible/other/time
2:7	znrd		לַ⁠מֶּלֶךְ֒	1	rc://*/tw/dict/bible/other/king
2:7	quez		הַ⁠מֶּ֣לֶךְ	1	rc://*/tw/dict/bible/other/king
2:7	vdzn	keyterm	ט֔וֹב	1	rc://*/tw/dict/bible/kt/good
2:7	fsgy		פַּחֲו֖וֹת	1	rc://*/tw/dict/bible/other/governor
2:7	c8ee	name	יְהוּדָֽה	1	rc://*/tw/dict/bible/names/judea
2:8	yuiy	name	אָסָף֩	1	rc://*/tw/dict/bible/names/asaph
2:8	jfmc		שֹׁמֵ֨ר	1	rc://*/tw/dict/bible/other/overseer
2:8	v5ab		לַ⁠מֶּ֗לֶךְ	1	rc://*/tw/dict/bible/other/king
2:8	xpms		שַׁעֲרֵ֨י	1	rc://*/tw/dict/bible/other/gate
2:8	n2py		הַ⁠בִּירָ֤ה	1	rc://*/tw/dict/bible/other/stronghold
2:8	ewaq	keyterm	לַ⁠בַּ֨יִת֙	1	rc://*/tw/dict/bible/kt/temple
2:8	n88z		וְ⁠לַ⁠בַּ֖יִת	1	rc://*/tw/dict/bible/other/house
2:8	ufku		הַ⁠מֶּ֔לֶךְ	1	rc://*/tw/dict/bible/other/king
2:8	gfc7		כְּ⁠יַד	1	rc://*/tw/dict/bible/other/hand
2:8	vxrh	keyterm	אֱלֹהַ֖⁠י	1	rc://*/tw/dict/bible/kt/god
2:8	kzrr	keyterm	הַ⁠טּוֹבָ֥ה	1	rc://*/tw/dict/bible/kt/good
2:9	tzrk		פַּֽחֲווֹת֙	1	rc://*/tw/dict/bible/other/governor
2:9	a484		הַ⁠מֶּ֑לֶךְ	1	rc://*/tw/dict/bible/other/king
2:9	nd6m		הַ⁠מֶּ֔לֶךְ	1	rc://*/tw/dict/bible/other/king
2:9	cvdj		שָׂ֥רֵי	1	rc://*/tw/dict/bible/other/administration
2:9	s3h2		וּ⁠פָרָשִֽׁים	1	rc://*/tw/dict/bible/other/horsemen
2:10	it8d	name	אָדָ֔ם	1	rc://*/tw/dict/bible/names/adam
2:10	s8ky		הָ⁠עֶ֣בֶד	1	rc://*/tw/dict/bible/other/servant
2:10	f5xp	name	הָֽ⁠עַמֹּנִ֔י	1	rc://*/tw/dict/bible/names/ammon
2:10	vx7x	keyterm	וַ⁠יֵּ֥רַע	1	rc://*/tw/dict/bible/kt/evil
2:10	r2ua	keyterm	רָעָ֣ה	1	rc://*/tw/dict/bible/kt/evil
2:10	wcgp		לְ⁠בַקֵּ֥שׁ	1	rc://*/tw/dict/bible/other/seek
2:10	kv5d	keyterm	טוֹבָ֖ה	1	rc://*/tw/dict/bible/kt/good
2:10	ckzw	keyterm	לִ⁠בְנֵ֥י	1	rc://*/tw/dict/bible/kt/son
2:10	q25n	keyterm	יִשְׂרָאֵֽל	1	rc://*/tw/dict/bible/kt/israel
2:11	dcd6	name	יְרוּשָׁלִָ֑ם	1	rc://*/tw/dict/bible/names/jerusalem
2:12	u1ne	name	לְ⁠אָדָ֔ם	1	rc://*/tw/dict/bible/names/adam
2:12	z9a2		וָ⁠אָק֣וּם	1	rc://*/tw/dict/bible/other/raise
2:12	rw7n	keyterm	אֱלֹהַ⁠י֙	1	rc://*/tw/dict/bible/kt/god
2:12	wwde	keyterm	לִבִּ֔⁠י	1	rc://*/tw/dict/bible/kt/heart
2:12	qx8r	name	לִ⁠ירוּשָׁלִָ֑ם	1	rc://*/tw/dict/bible/names/jerusalem
2:12	t56j		וּ⁠בְהֵמָה֙	1	rc://*/tw/dict/bible/other/livestock
2:12	xjr7		הַ⁠בְּהֵמָ֔ה	1	rc://*/tw/dict/bible/other/livestock
2:13	qj3y		בְ⁠שַֽׁעַר	1	rc://*/tw/dict/bible/other/gate
2:13	f5hm		שַׁ֖עַר	1	rc://*/tw/dict/bible/other/gate
2:13	gwdv	name	יְרוּשָׁלִַ֨ם֙	1	rc://*/tw/dict/bible/names/jerusalem
2:13	qz3y		וּ⁠שְׁעָרֶ֖י⁠הָ	1	rc://*/tw/dict/bible/other/gate
2:13	euky		בָ⁠אֵֽשׁ	1	rc://*/tw/dict/bible/other/fire
2:14	d8t2		שַׁ֣עַר	1	rc://*/tw/dict/bible/other/gate
2:14	f8py		הַ⁠מֶּ֑לֶךְ	1	rc://*/tw/dict/bible/other/king
2:14	sgre		לַ⁠בְּהֵמָ֖ה	1	rc://*/tw/dict/bible/other/livestock
2:15	uhza		וָ⁠אָשׁ֗וּב	1	rc://*/tw/dict/bible/other/return
2:15	u6v6		בְּ⁠שַׁ֥עַר	1	rc://*/tw/dict/bible/other/gate
2:15	sr33		וָ⁠אָשֽׁוּב	1	rc://*/tw/dict/bible/other/return
2:16	wrf5		וְ⁠הַ⁠סְּגָנִ֗ים	1	rc://*/tw/dict/bible/other/ruler
2:16	spy2		יָדְעוּ֙	1	rc://*/tw/dict/bible/other/know
2:16	uq7x	keyterm	וְ⁠לַ⁠יְּהוּדִ֨ים	1	rc://*/tw/dict/bible/kt/jew
2:16	bqvp	keyterm	וְ⁠לַ⁠כֹּהֲנִ֜ים	1	rc://*/tw/dict/bible/kt/priest
2:16	d9z2		וְ⁠לַ⁠חֹרִ֣ים	1	rc://*/tw/dict/bible/other/noble
2:16	bbue		וְ⁠לַ⁠סְּגָנִ֗ים	1	rc://*/tw/dict/bible/other/ruler
2:17	hwdx	keyterm	הָ⁠רָעָה֙	1	rc://*/tw/dict/bible/kt/evil
2:17	c74d	name	יְרוּשָׁלִַ֨ם֙	1	rc://*/tw/dict/bible/names/jerusalem
2:17	es7w		וּ⁠שְׁעָרֶ֖י⁠הָ	1	rc://*/tw/dict/bible/other/gate
2:17	bbtj		בָ⁠אֵ֑שׁ	1	rc://*/tw/dict/bible/other/fire
2:17	uwpp	name	יְרוּשָׁלִַ֔ם	1	rc://*/tw/dict/bible/names/jerusalem
2:17	km2g		חֶרְפָּֽה	1	rc://*/tw/dict/bible/other/shame
2:18	zxw4		יַ֣ד	1	rc://*/tw/dict/bible/other/hand
2:18	pyhb	keyterm	אֱלֹהַ֗⁠י	1	rc://*/tw/dict/bible/kt/god
2:18	sq2f	keyterm	טוֹבָ֣ה	1	rc://*/tw/dict/bible/kt/good
2:18	xke3		הַ⁠מֶּ֖לֶךְ	1	rc://*/tw/dict/bible/other/king
2:18	gdcz		נָק֣וּם	1	rc://*/tw/dict/bible/other/raise
2:18	p7su		וַ⁠יְחַזְּק֥וּ	1	rc://*/tw/dict/bible/other/strength
2:18	nfra		יְדֵי⁠הֶ֖ם	1	rc://*/tw/dict/bible/other/hand
2:18	atbj	keyterm	לַ⁠טּוֹבָֽה	1	rc://*/tw/dict/bible/kt/good
2:19	k6ck		הָ⁠עֶ֣בֶד	1	rc://*/tw/dict/bible/other/servant
2:19	tjmg	name	הָֽ⁠עַמּוֹנִ֗י	1	rc://*/tw/dict/bible/names/ammon
2:19	csa7		וַ⁠יַּלְעִ֣גוּ	1	rc://*/tw/dict/bible/other/mock
2:19	fshq		הַ⁠מֶּ֖לֶךְ	1	rc://*/tw/dict/bible/other/king
2:19	qxyb		מֹרְדִֽים	1	rc://*/tw/dict/bible/other/rebel
2:20	rfze		וָ⁠אָשִׁ֨יב	1	rc://*/tw/dict/bible/other/return
2:20	vtvw	keyterm	אֱלֹהֵ֣י	1	rc://*/tw/dict/bible/kt/god
2:20	an2n	keyterm	הַ⁠שָּׁמַ֔יִם	1	rc://*/tw/dict/bible/kt/heaven
2:20	mcer		עֲבָדָ֖י⁠ו	1	rc://*/tw/dict/bible/other/servant
2:20	dg66		נָק֣וּם	1	rc://*/tw/dict/bible/other/raise
2:20	k7vk	name	בִּ⁠ירוּשָׁלִָֽם	1	rc://*/tw/dict/bible/names/jerusalem
3:1	x6f8	keyterm	הַ⁠כֹּהֵ֨ן הַ⁠גָּד֜וֹל	1	rc://*/tw/dict/bible/kt/highpriest
3:1	cx7x	keyterm	וְ⁠אֶחָ֣י⁠ו	1	rc://*/tw/dict/bible/kt/brother
3:1	nged	keyterm	הַ⁠כֹּהֲנִ֗ים	1	rc://*/tw/dict/bible/kt/priest
3:1	czh5		שַׁ֣עַר	1	rc://*/tw/dict/bible/other/gate
3:1	zywh		הַ⁠צֹּ֔אן	1	rc://*/tw/dict/bible/other/sheep
3:1	vpps	keyterm	קִדְּשׁ֔וּ⁠הוּ	1	rc://*/tw/dict/bible/kt/consecrate
3:1	jwpv	keyterm	קִדְּשׁ֔וּ⁠הוּ	2	rc://*/tw/dict/bible/kt/consecrate
3:2	zn7g		יָד֥⁠וֹ	1	rc://*/tw/dict/bible/other/hand
3:2	fhmq	name	יְרֵח֑וֹ	1	rc://*/tw/dict/bible/names/jericho
3:2	qvbf		יָד֣⁠וֹ	1	rc://*/tw/dict/bible/other/hand
3:2	xd8p	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:3	pp65		שַׁ֣עַר	1	rc://*/tw/dict/bible/other/gate
3:3	mtj6	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
3:4	tk3g	name	צָד֖וֹק	1	rc://*/tw/dict/bible/names/zadok
3:4	fko7	name	אוּרִיָּה֙	1	rc://*/tw/dict/bible/names/uriah
3:4	vasx		יָדָ֣⁠ם	1	rc://*/tw/dict/bible/other/hand
3:4	n7cq		הֶחֱזִ֗יק	1	rc://*/tw/dict/bible/other/strength
3:4	dnba	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:4	sam6	keyterm	בֶּן	2	rc://*/tw/dict/bible/kt/son
3:4	wrw2		יָדָ֣⁠ם	2	rc://*/tw/dict/bible/other/hand
3:4	wptm		הֶחֱזִ֔יק	1	rc://*/tw/dict/bible/other/strength
3:4	hmj5	keyterm	בֶּן	3	rc://*/tw/dict/bible/kt/son
3:4	t85z	keyterm	בֶּן	4	rc://*/tw/dict/bible/kt/son
3:4	vg6f		יָדָ֣⁠ם	3	rc://*/tw/dict/bible/other/hand
3:4	hk7p		הֶֽחֱזִ֔יק	1	rc://*/tw/dict/bible/other/strength
3:4	p3x5	keyterm	בֶּֽן	1	rc://*/tw/dict/bible/kt/son
3:5	tdzu		יָדָ֖⁠ם	1	rc://*/tw/dict/bible/other/hand
3:5	z6gr		הֶחֱזִ֣יקוּ	1	rc://*/tw/dict/bible/other/strength
3:5	kfc4		וְ⁠אַדִּֽירֵי⁠הֶם֙	1	rc://*/tw/dict/bible/other/noble
3:5	jsqy	keyterm	אֲדֹנֵי⁠הֶֽם	1	rc://*/tw/dict/bible/kt/lord
3:6	dzxh		שַׁ֨עַר	1	rc://*/tw/dict/bible/other/gate
3:6	rqej		הֶחֱזִ֗יקוּ	1	rc://*/tw/dict/bible/other/strength
3:6	hacb	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:6	yev3	keyterm	בֶּן	2	rc://*/tw/dict/bible/kt/son
3:7	sa7u		יָדָ֨⁠ם	1	rc://*/tw/dict/bible/other/hand
3:7	fmxk		הֶחֱזִ֜יק	1	rc://*/tw/dict/bible/other/strength
3:7	mg95	name	הַ⁠גִּבְעֹנִ֗י	1	rc://*/tw/dict/bible/names/gibeon
3:7	acwa	name	גִבְע֖וֹן	1	rc://*/tw/dict/bible/names/gibeon
3:7	bk27	name	וְ⁠הַ⁠מִּצְפָּ֑ה	1	rc://*/tw/dict/bible/names/mizpah
3:7	tp5p		פַּחַ֖ת	1	rc://*/tw/dict/bible/other/governor
3:8	n51q	name	חֲנַנְיָ֖ה	1	rc://*/tw/dict/bible/names/hananiah
3:8	yqyz		יָד֣⁠וֹ	1	rc://*/tw/dict/bible/other/hand
3:8	wasa		הֶחֱזִ֗יק	1	rc://*/tw/dict/bible/other/strength
3:8	q7cb	keyterm	בֶּֽן	1	rc://*/tw/dict/bible/kt/son
3:8	egt9		יָד֣⁠וֹ	2	rc://*/tw/dict/bible/other/hand
3:8	r4b4		הֶחֱזִ֔יק	1	rc://*/tw/dict/bible/other/strength
3:8	pjpw	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:8	repq	keyterm	וַ⁠יַּֽעַזְבוּ֙	1	rc://*/tw/dict/bible/kt/restore
3:8	raup	name	יְר֣וּשָׁלִַ֔ם	1	rc://*/tw/dict/bible/names/jerusalem
3:9	jbcw		יָדָ֤⁠ם	1	rc://*/tw/dict/bible/other/hand
3:9	gppa		הֶחֱזִיק֙	1	rc://*/tw/dict/bible/other/strength
3:9	sqsy	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
3:9	asvb		שַׂ֕ר	1	rc://*/tw/dict/bible/other/administration
3:9	krdv	name	יְרוּשָׁלִָֽם	1	rc://*/tw/dict/bible/names/jerusalem
3:10	v6e4		יָדָ֧⁠ם	1	rc://*/tw/dict/bible/other/hand
3:10	ew34		הֶחֱזִ֛יק	1	rc://*/tw/dict/bible/other/strength
3:10	yy67	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
3:10	bxex		בֵּית֑⁠וֹ	1	rc://*/tw/dict/bible/other/house
3:10	p9a7		יָד֣⁠וֹ	1	rc://*/tw/dict/bible/other/hand
3:10	n6qk		הֶחֱזִ֔יק	1	rc://*/tw/dict/bible/other/strength
3:10	fwym	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:11	nn49		הֶחֱזִיק֙	1	rc://*/tw/dict/bible/other/strength
3:11	bsje	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
3:11	f7pk	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:12	xcqq		יָד֣⁠וֹ	1	rc://*/tw/dict/bible/other/hand
3:12	e8nh		הֶחֱזִ֗יק	1	rc://*/tw/dict/bible/other/strength
3:12	q5u9	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:12	re7h		שַׂ֕ר	1	rc://*/tw/dict/bible/other/administration
3:12	bxfq	name	יְרוּשָׁלִָ֑ם	1	rc://*/tw/dict/bible/names/jerusalem
3:13	dt4t		שַׁ֨עַר	1	rc://*/tw/dict/bible/other/gate
3:13	mhwn		הֶחֱזִ֣יק	1	rc://*/tw/dict/bible/other/strength
3:13	zar2		שַׁ֥עַר	1	rc://*/tw/dict/bible/other/gate
3:14	x2pz		שַׁ֣עַר	1	rc://*/tw/dict/bible/other/gate
3:14	e2e8		הֶחֱזִיק֙	1	rc://*/tw/dict/bible/other/strength
3:14	afec	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
3:14	etyv		שַׂ֖ר	1	rc://*/tw/dict/bible/other/administration
3:15	s279		שַׁ֨עַר	1	rc://*/tw/dict/bible/other/gate
3:15	ndzg		הֶ֠חֱזִיק	1	rc://*/tw/dict/bible/other/strength
3:15	ucx8	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
3:15	qnej		שַׂ֣ר	1	rc://*/tw/dict/bible/other/administration
3:15	t5st	name	הַ⁠מִּצְפָּה֒	1	rc://*/tw/dict/bible/names/mizpah
3:15	ghmq		הַ⁠מֶּ֔לֶךְ	1	rc://*/tw/dict/bible/other/king
3:15	uxdh	name	דָּוִֽיד	1	rc://*/tw/dict/bible/names/david
