Reference	ID	Tags	OrigWords	Occurrence	TWLink
9:18	j8gs	keyterm	בַּעֲלֵ֣י	1	rc://*/tw/dict/bible/kt/bond
9:18	axrs	keyterm	אֲחִי⁠כֶ֖ם	1	rc://*/tw/dict/bible/kt/brother
9:19	llr2	name	בַּ⁠אֲבִימֶ֔לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:19	ndue		בֵּית֖⁠וֹ	1	rc://*/tw/dict/bible/other/house
9:19	vv9s		שִׂמְחוּ֙	1	rc://*/tw/dict/bible/other/joy
9:19	t8ey		וְ⁠יִשְׂמַ֥ח	1	rc://*/tw/dict/bible/other/joy
9:20	tnbq	name	אֲבִימֶֽלֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:20	fjve	name	מֵ⁠אֲבִימֶ֔לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:20	hez3		תֵּ֤צֵא	1	rc://*/tw/dict/bible/other/know
9:20	j5y7		אֵשׁ֙	1	rc://*/tw/dict/bible/other/fire
9:20	zx4m		וְ⁠תֹאכַ֛ל	1	rc://*/tw/dict/bible/other/devour
9:20	e25u	keyterm	בַּעֲלֵ֥י	1	rc://*/tw/dict/bible/kt/bond
9:20	wav6		בֵּ֣ית	1	rc://*/tw/dict/bible/other/house
9:20	cby6	keyterm	וְ⁠תֵצֵ֨א	1	rc://*/tw/dict/bible/kt/command
9:20	kq4y		אֵ֜שׁ	1	rc://*/tw/dict/bible/other/fire
9:20	esrk		וְ⁠תֹאכַ֖ל	1	rc://*/tw/dict/bible/other/devour
9:21	gb35	name	יוֹתָ֔ם	1	rc://*/tw/dict/bible/names/jotham
9:21	jbqi	name	אֲבִימֶ֥לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:21	hw9v	keyterm	אָחִֽי⁠ו	1	rc://*/tw/dict/bible/kt/brother
9:22	qhuc	name	אֲבִימֶ֛לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:22	psd5	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
9:23	cycg	name	בַּ⁠אֲבִימֶֽלֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:23	eeow	name	אֲבִימֶ֔לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:23	xgn5	keyterm	אֱלֹהִים֙	1	rc://*/tw/dict/bible/kt/god
9:23	rccv	keyterm	ר֣וּחַ	1	rc://*/tw/dict/bible/kt/spirit
9:23	cfxu	keyterm	רָעָ֔ה	1	rc://*/tw/dict/bible/kt/evil
9:23	e4r9	keyterm	בַּעֲלֵ֣י	1	rc://*/tw/dict/bible/kt/bond
9:23	pq93	keyterm	בַעֲלֵי	1	rc://*/tw/dict/bible/kt/bond
9:24	qi7u	name	אֲבִימֶ֤לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:24	tgpy	keyterm	בְּנֵֽי	1	rc://*/tw/dict/bible/kt/son
9:24	xv5a	keyterm	אֲחִי⁠הֶם֙	1	rc://*/tw/dict/bible/kt/brother
9:24	q374		הָרַ֣ג	1	rc://*/tw/dict/bible/other/death
9:24	evmt	keyterm	בַּעֲלֵ֣י	1	rc://*/tw/dict/bible/kt/bond
9:24	v6tm		חִזְּק֥וּ	1	rc://*/tw/dict/bible/other/strength
9:24	e7ca		יָדָ֖י⁠ו	1	rc://*/tw/dict/bible/other/hand
9:24	k3h8		לַ⁠הֲרֹ֥ג	1	rc://*/tw/dict/bible/other/death
9:24	ap3d	keyterm	אֶחָֽי⁠ו	1	rc://*/tw/dict/bible/kt/brother
9:25	sr9t	name	לַ⁠אֲבִימֶֽלֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:25	e82e	keyterm	וַ⁠יָּשִׂ֣ימוּ	1	rc://*/tw/dict/bible/kt/appoint
9:25	thke	keyterm	בַעֲלֵ֨י	1	rc://*/tw/dict/bible/kt/bond
9:25	v9ec		רָאשֵׁ֣י	1	rc://*/tw/dict/bible/other/head
9:26	qhgz	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
9:26	t3qf	keyterm	וְ⁠אֶחָ֔י⁠ו	1	rc://*/tw/dict/bible/kt/brother
9:26	rgbh		וַ⁠יַּעַבְר֖וּ	1	rc://*/tw/dict/bible/other/preach
9:26	pdp8	keyterm	בַּעֲלֵ֥י	1	rc://*/tw/dict/bible/kt/bond
9:27	xe42	name	אֲבִימֶֽלֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:27	u9j7	keyterm	וַ⁠יֵּצְא֨וּ	1	rc://*/tw/dict/bible/kt/command
9:27	r666		כַּרְמֵי⁠הֶם֙	1	rc://*/tw/dict/bible/other/vineyard
9:27	a65h		בֵּ֣ית	1	rc://*/tw/dict/bible/other/house
9:27	t5n5	keyterm	אֱֽלֹֽהֵי⁠הֶ֔ם	1	rc://*/tw/dict/bible/kt/god
9:27	khq5		וַ⁠יֹּֽאכְלוּ֙	1	rc://*/tw/dict/bible/other/devour
9:27	d337	keyterm	וַֽ⁠יְקַלְל֖וּ	1	rc://*/tw/dict/bible/kt/curse
9:28	s9rd	name	חֲמוֹר֙	1	rc://*/tw/dict/bible/names/hamor
9:28	dsir	name	אֲבִימֶ֤לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:28	ujdr	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
9:28	mfbf		נַעַבְדֶ֔⁠נּוּ	1	rc://*/tw/dict/bible/other/servant
9:28	kpzt	keyterm	בֶן	1	rc://*/tw/dict/bible/kt/son
9:28	fvy8		פְּקִיד֑⁠וֹ	1	rc://*/tw/dict/bible/other/overseer
9:28	nuej		עִבְד֗וּ	1	rc://*/tw/dict/bible/other/servant
9:28	epeq		אֲבִ֣י	1	rc://*/tw/dict/bible/other/father
9:28	qr5p		נַעַבְדֶ֥⁠נּוּ	1	rc://*/tw/dict/bible/other/servant
9:29	wkkw	name	לַ⁠אֲבִימֶ֔לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:29	wrq3	name	אֲבִימֶ֑לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:29	gv72		הָ⁠עָ֤ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:29	ar4p		בְּ⁠יָדִ֔⁠י	1	rc://*/tw/dict/bible/other/hand
9:29	yb2d	keyterm	וָ⁠צֵֽאָ⁠ה	1	rc://*/tw/dict/bible/kt/command
9:30	x3z6		שַׂר	1	rc://*/tw/dict/bible/other/prince
9:30	zptc	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
9:31	phdo	name	אֲבִימֶ֖לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:31	uquq		מַלְאָכִ֛ים	1	rc://*/tw/dict/bible/other/messenger
9:31	en2s	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
9:31	a3at	keyterm	וְ⁠אֶחָי⁠ו֙	1	rc://*/tw/dict/bible/kt/brother
9:32	k4fy		וְ⁠הָ⁠עָ֣ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:33	y28r		וְ⁠הָ⁠עָ֤ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:33	sbub		יֹצְאִ֣ים	1	rc://*/tw/dict/bible/other/know
9:33	ru8q		יָדֶֽ⁠ךָ	1	rc://*/tw/dict/bible/other/hand
9:34	lj22	name	אֲבִימֶ֛לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:34	sfba		הָ⁠עָ֥ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:34	dnq6		רָאשִֽׁים	1	rc://*/tw/dict/bible/other/head
9:35	k7um	name	אֲבִימֶ֛לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:35	x8y5	keyterm	וַ⁠יֵּצֵא֙	1	rc://*/tw/dict/bible/kt/command
9:35	nmjc	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
9:35	j5kd		שַׁ֣עַר	1	rc://*/tw/dict/bible/other/gate
9:35	xqhk		וְ⁠הָ⁠עָ֥ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:36	crxc		הָ⁠עָם֒	1	rc://*/tw/dict/bible/other/peoplegroup
9:36	bnbc		עָ֣ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:36	zpkc		מֵ⁠רָאשֵׁ֖י	1	rc://*/tw/dict/bible/other/head
9:37	f4bu		עָם֙	1	rc://*/tw/dict/bible/other/peoplegroup
9:37	b725		הָ⁠אָ֑רֶץ	1	rc://*/tw/dict/bible/other/earth
9:37	veep		וְ⁠רֹאשׁ	1	rc://*/tw/dict/bible/other/head
9:38	txez	name	אֲבִימֶ֖לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:38	rky2		נַעַבְדֶ֑⁠נּוּ	1	rc://*/tw/dict/bible/other/servant
9:38	ndgr		הָ⁠עָם֙	1	rc://*/tw/dict/bible/other/peoplegroup
9:38	qxrp		צֵא	1	rc://*/tw/dict/bible/other/know
9:39	dsf9	name	בַּ⁠אֲבִימֶֽלֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:39	qyx6	keyterm	וַ⁠יֵּ֣צֵא	1	rc://*/tw/dict/bible/kt/command
9:39	g2cc	keyterm	בַּעֲלֵ֣י	1	rc://*/tw/dict/bible/kt/bond
9:40	rq1g	name	אֲבִימֶ֔לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:40	h3ks		וַֽ⁠יִּפְּל֛וּ	1	rc://*/tw/dict/bible/other/bow
9:40	kquq		הַ⁠שָּֽׁעַר	1	rc://*/tw/dict/bible/other/gate
9:41	n8eb	name	אֲבִימֶ֖לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:41	v72u	keyterm	אֶחָ֖י⁠ו	1	rc://*/tw/dict/bible/kt/brother
9:42	cyet	name	לַ⁠אֲבִימֶֽלֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:42	xec7	keyterm	וַ⁠יֵּצֵ֥א	1	rc://*/tw/dict/bible/kt/command
9:42	w45v		הָ⁠עָ֖ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:43	j5zj		הָ⁠עָ֗ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:43	xjdz		רָאשִׁ֔ים	1	rc://*/tw/dict/bible/other/head
9:43	jbx3		הָ⁠עָם֙	1	rc://*/tw/dict/bible/other/peoplegroup
9:43	bk3z		יֹצֵ֣א	1	rc://*/tw/dict/bible/other/know
9:44	lk45	name	וַ⁠אֲבִימֶ֗לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:44	mrd6		שַׁ֣עַר	1	rc://*/tw/dict/bible/other/gate
9:44	ux8s		הָֽ⁠רָאשִׁ֗ים	1	rc://*/tw/dict/bible/other/chief
9:45	aa9q	name	וַ⁠אֲבִימֶ֜לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:45	r8h4		הָ⁠עָ֥ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:45	vbmt		הָרָ֑ג	1	rc://*/tw/dict/bible/other/death
9:46	t9tj	keyterm	בַּעֲלֵ֖י	1	rc://*/tw/dict/bible/kt/bond
9:46	twc8		בֵּ֖ית	1	rc://*/tw/dict/bible/other/house
9:47	dpiv	name	לַ⁠אֲבִימֶ֑לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:47	htm2	keyterm	בַּעֲלֵ֖י	1	rc://*/tw/dict/bible/kt/bond
9:48	apjf	name	אֲבִימֶ֨לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:48	bitg	name	אֲבִימֶ֜לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:48	qnsf		הָ⁠עָ֣ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:48	du6h		בְּ⁠יָד֗⁠וֹ	1	rc://*/tw/dict/bible/other/hand
9:48	qxnr		וַ⁠יִּכְרֹת֙	1	rc://*/tw/dict/bible/other/cutoff
9:48	tccr	keyterm	וַ⁠יָּ֖שֶׂם	1	rc://*/tw/dict/bible/kt/appoint
9:48	s9a9		הָ⁠עָ֣ם	2	rc://*/tw/dict/bible/other/peoplegroup
9:49	n1n9	name	אֲבִימֶ֨לֶךְ֙	1	rc://*/tw/dict/bible/names/abimelech
9:49	fepc		וַ⁠יִּכְרְת֨וּ	1	rc://*/tw/dict/bible/other/cutoff
9:49	fm53		הָ⁠עָ֜ם	1	rc://*/tw/dict/bible/other/peoplegroup
9:49	m94h	keyterm	וַ⁠יָּשִׂ֣ימוּ	1	rc://*/tw/dict/bible/kt/appoint
9:49	czcb		בָּ⁠אֵ֑שׁ	1	rc://*/tw/dict/bible/other/fire
9:49	u85n		וַ⁠יָּמֻ֜תוּ	1	rc://*/tw/dict/bible/other/death
9:50	zhl6	name	אֲבִימֶ֖לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:51	zefu	keyterm	בַּעֲלֵ֣י	1	rc://*/tw/dict/bible/kt/bond
9:52	uzjh	name	אֲבִימֶ֨לֶךְ֙	1	rc://*/tw/dict/bible/names/abimelech
9:52	rsqn		בָ⁠אֵֽשׁ	1	rc://*/tw/dict/bible/other/fire
9:53	k5iv	name	אֲבִימֶ֑לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:53	rq88		רֹ֣אשׁ	1	rc://*/tw/dict/bible/other/head
9:54	u4mb		וַ⁠יִּקְרָ֨א	1	rc://*/tw/dict/bible/other/declare
9:54	zhzx		הַ⁠נַּ֣עַר	1	rc://*/tw/dict/bible/other/servant
9:54	a7pc		חַרְבְּ⁠ךָ֙	1	rc://*/tw/dict/bible/other/sword
9:54	mgtf		וּ⁠מ֣וֹתְתֵ֔⁠נִי	1	rc://*/tw/dict/bible/other/death
9:54	sru4		הֲרָגָ֑תְ⁠הוּ	1	rc://*/tw/dict/bible/other/death
9:54	dbfs		נַעֲר֖⁠וֹ	1	rc://*/tw/dict/bible/other/servant
9:54	wn8j		וַ⁠יָּמֹֽת	1	rc://*/tw/dict/bible/other/death
9:55	erbz	name	אֲבִימֶ֑לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:55	y2f8	keyterm	יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
9:56	ydpw	name	אֲבִימֶ֑לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
9:56	bz7v		וַ⁠יָּ֣שֶׁב	1	rc://*/tw/dict/bible/other/return
9:56	ak9a	keyterm	אֱלֹהִ֔ים	1	rc://*/tw/dict/bible/kt/god
9:56	npat	keyterm	רָעַ֣ת	1	rc://*/tw/dict/bible/kt/evil
9:56	rg5q		לְ⁠אָבִ֔י⁠ו	1	rc://*/tw/dict/bible/other/father
9:56	gg3h		לַ⁠הֲרֹ֖ג	1	rc://*/tw/dict/bible/other/death
9:56	hdhe	keyterm	אֶחָֽי⁠ו	1	rc://*/tw/dict/bible/kt/brother
9:57	zitf	name	יוֹתָ֥ם	1	rc://*/tw/dict/bible/names/jotham
9:57	gpc3	keyterm	רָעַת֙	1	rc://*/tw/dict/bible/kt/evil
9:57	y7sp	keyterm	הֵשִׁ֥יב	1	rc://*/tw/dict/bible/kt/restore
9:57	wctd	keyterm	אֱלֹהִ֖ים	1	rc://*/tw/dict/bible/kt/god
9:57	fj9m		בְּ⁠רֹאשָׁ֑⁠ם	1	rc://*/tw/dict/bible/other/head
9:57	dphr	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
10:1	il6b	name	יִשָּׂשכָ֑ר	1	rc://*/tw/dict/bible/names/issachar
10:1	qyhh	name	אֲבִימֶ֜לֶךְ	1	rc://*/tw/dict/bible/names/abimelech
10:1	rcfm	keyterm	יִשְׂרָאֵ֗ל	1	rc://*/tw/dict/bible/kt/israel
10:1	drpc	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
10:1	ssva	keyterm	בֶּן	2	rc://*/tw/dict/bible/kt/son
10:1	hpzq	name	אֶפְרָֽיִם	1	rc://*/tw/dict/bible/names/ephraim
10:2	q2tf	keyterm	וַ⁠יִּשְׁפֹּט֙	1	rc://*/tw/dict/bible/kt/judge
10:2	vk2q	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
10:2	zdb5		וַ⁠יָּ֖מָת	1	rc://*/tw/dict/bible/other/death
10:3	w4bv	name	הַ⁠גִּלְעָדִ֑י	1	rc://*/tw/dict/bible/names/gilead
10:3	z8dp	keyterm	וַ⁠יִּשְׁפֹּט֙	1	rc://*/tw/dict/bible/kt/judge
10:3	fhc5	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
10:4	fs2r	keyterm	בָּנִ֗ים	1	rc://*/tw/dict/bible/kt/son
10:4	ng5u	keyterm	יִקְרְא֣וּ	1	rc://*/tw/dict/bible/kt/call
10:4	caty	name	הַ⁠גִּלְעָֽד	1	rc://*/tw/dict/bible/names/gilead
10:5	k53m		וַ⁠יָּ֣מָת	1	rc://*/tw/dict/bible/other/death
10:6	js5x	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
10:6	dbrh	keyterm	יִשְׂרָאֵ֗ל	1	rc://*/tw/dict/bible/kt/israel
10:6	a7wq	keyterm	יְהוָה֒	1	rc://*/tw/dict/bible/kt/yahweh
10:6	jxrf	keyterm	אֱלֹהֵ֣י	1	rc://*/tw/dict/bible/kt/god
10:6	yrjv	keyterm	אֱלֹהֵ֨י	1	rc://*/tw/dict/bible/kt/god
10:6	scag	keyterm	אֱלֹהֵ֣י	2	rc://*/tw/dict/bible/kt/god
10:6	q5s6	name	מוֹאָ֗ב	1	rc://*/tw/dict/bible/names/moab
10:6	t5q9	keyterm	אֱלֹהֵ֣י	3	rc://*/tw/dict/bible/kt/god
10:6	jkh9	keyterm	בְנֵי	1	rc://*/tw/dict/bible/kt/son
10:6	q78q	keyterm	אֱלֹהֵ֣י	4	rc://*/tw/dict/bible/kt/god
10:6	gps8	name	פְלִשְׁתִּ֑ים	1	rc://*/tw/dict/bible/names/philistines
10:6	n32b	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
10:6	xa3s		עֲבָדֽוּ⁠הוּ	1	rc://*/tw/dict/bible/other/servant
10:7	p6xp	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
10:7	n99x	keyterm	בְּ⁠יִשְׂרָאֵ֑ל	1	rc://*/tw/dict/bible/kt/israel
10:7	r7vs		בְּ⁠יַד	1	rc://*/tw/dict/bible/other/hand
10:7	b44z	name	פְּלִשְׁתִּ֔ים	1	rc://*/tw/dict/bible/names/philistines
10:7	d9fu		וּ⁠בְ⁠יַ֖ד	1	rc://*/tw/dict/bible/other/hand
10:7	mbk8	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
10:8	a2ss	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
10:8	uqdj	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
10:8	svzs	keyterm	בְּנֵ֤י	1	rc://*/tw/dict/bible/kt/son
10:8	qrep	keyterm	יִשְׂרָאֵל֙	1	rc://*/tw/dict/bible/kt/israel
10:8	peh2	name	הַ⁠יַּרְדֵּ֔ן	1	rc://*/tw/dict/bible/names/jordanriver
10:8	kq6p	name	הָ⁠אֱמֹרִ֖י	1	rc://*/tw/dict/bible/names/amorite
10:9	papj	name	וּ⁠בְ⁠בִנְיָמִ֖ין	1	rc://*/tw/dict/bible/names/benjamin
10:9	pt2d		וַ⁠יַּעַבְר֤וּ	1	rc://*/tw/dict/bible/other/preach
10:9	p7an	keyterm	בְנֵֽי	1	rc://*/tw/dict/bible/kt/son
10:9	q3gb	name	הַ⁠יַּרְדֵּ֔ן	1	rc://*/tw/dict/bible/names/jordanriver
10:9	cn7m	name	בִּ⁠יהוּדָ֥ה	1	rc://*/tw/dict/bible/names/judah
10:9	ygnf	name	אֶפְרָ֑יִם	1	rc://*/tw/dict/bible/names/ephraim
10:9	yggv		וַ⁠תֵּ֥צֶר	1	rc://*/tw/dict/bible/other/oppress
10:9	uqj3	keyterm	לְ⁠יִשְׂרָאֵ֖ל	1	rc://*/tw/dict/bible/kt/israel
10:10	krjq		וַֽ⁠יִּזְעֲקוּ֙	1	rc://*/tw/dict/bible/other/cry
10:10	gdad	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
10:10	fam8	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
10:10	m2yj	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
10:10	kjde	keyterm	חָטָ֣אנוּ	1	rc://*/tw/dict/bible/kt/sin
10:10	n5re		עָזַ֨בְנוּ֙	1	rc://*/tw/dict/bible/other/forsaken
10:10	nheg	keyterm	אֱלֹהֵ֔י⁠נוּ	1	rc://*/tw/dict/bible/kt/god
10:11	prn8	keyterm	יְהוָ֖ה	1	rc://*/tw/dict/bible/kt/yahweh
10:11	a8py	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
10:11	wjd5	keyterm	יִשְׂרָאֵ֑ל	1	rc://*/tw/dict/bible/kt/israel
10:11	k7e3	name	מִ⁠מִּצְרַ֨יִם֙	1	rc://*/tw/dict/bible/names/egypt
10:11	wmc6	name	הָ֣⁠אֱמֹרִ֔י	1	rc://*/tw/dict/bible/names/amorite
10:11	jgk2	keyterm	בְּנֵ֥י	1	rc://*/tw/dict/bible/kt/son
10:11	d4wv	name	פְּלִשְׁתִּֽים	1	rc://*/tw/dict/bible/names/philistines
10:12	g6df		וָ⁠אוֹשִׁ֥יעָ⁠ה	1	rc://*/tw/dict/bible/other/deliverer
10:12	pkyr		מִ⁠יָּדָֽ⁠ם	1	rc://*/tw/dict/bible/other/hand
10:13	vvwn		עֲזַבְתֶּ֣ם	1	rc://*/tw/dict/bible/other/forsaken
10:13	muhy	keyterm	אֱלֹהִ֣ים	1	rc://*/tw/dict/bible/kt/god
10:14	pt53		לְכ֗וּ	1	rc://*/tw/dict/bible/other/walk
10:14	u2x4		וְ⁠זַֽעֲקוּ֙	1	rc://*/tw/dict/bible/other/cry
10:14	ux64	keyterm	הָ֣⁠אֱלֹהִ֔ים	1	rc://*/tw/dict/bible/kt/god
10:14	c5m2		יוֹשִׁ֥יעוּ	1	rc://*/tw/dict/bible/other/deliverer
10:14	gyv2		צָרַתְ⁠כֶֽם	1	rc://*/tw/dict/bible/other/trouble
10:15	ca4q	keyterm	בְנֵי	1	rc://*/tw/dict/bible/kt/son
10:15	d7t6	keyterm	יִשְׂרָאֵ֤ל	1	rc://*/tw/dict/bible/kt/israel
10:15	jtuf	keyterm	יְהוָה֙	1	rc://*/tw/dict/bible/kt/yahweh
10:15	z84z	keyterm	חָטָ֔אנוּ	1	rc://*/tw/dict/bible/kt/sin
10:15	k6z2	keyterm	הַ⁠טּ֖וֹב	1	rc://*/tw/dict/bible/kt/good
10:16	ttfr	keyterm	אֱלֹהֵ֤י	1	rc://*/tw/dict/bible/kt/god
10:16	cs79	keyterm	יְהוָ֑ה	1	rc://*/tw/dict/bible/kt/yahweh
10:16	w492	keyterm	נַפְשׁ֖⁠וֹ	1	rc://*/tw/dict/bible/kt/life
10:16	rqbq	keyterm	יִשְׂרָאֵֽל	1	rc://*/tw/dict/bible/kt/israel
10:17	zk55	keyterm	בְּנֵ֣י	1	rc://*/tw/dict/bible/kt/son
10:17	pyha	keyterm	בְּנֵ֣י	2	rc://*/tw/dict/bible/kt/son
10:17	my7t	keyterm	יִשְׂרָאֵ֔ל	1	rc://*/tw/dict/bible/kt/israel
10:18	efpn		הָ⁠עָ֜ם	1	rc://*/tw/dict/bible/other/peoplegroup
10:18	zj2k		שָׂרֵ֤י	1	rc://*/tw/dict/bible/other/prince
10:18	adff	keyterm	בִּ⁠בְנֵ֣י	1	rc://*/tw/dict/bible/kt/son
11:1	cubc	name	יִפְתָּֽח	1	rc://*/tw/dict/bible/names/jephthah
11:1	v8lm	name	וְ⁠יִפְתָּ֣ח	1	rc://*/tw/dict/bible/names/jephthah
11:1	bdcq	name	הַ⁠גִּלְעָדִ֗י	1	rc://*/tw/dict/bible/names/gilead
11:1	nzzb		גִּבּ֣וֹר	1	rc://*/tw/dict/bible/other/mighty
11:1	fcde		חַ֔יִל	1	rc://*/tw/dict/bible/other/prosper
11:1	bjku	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
11:1	ccgg		זוֹנָ֑ה	1	rc://*/tw/dict/bible/other/prostitute
11:2	fo26	name	יִפְתָּ֗ח	1	rc://*/tw/dict/bible/names/jephthah
11:2	pwha	keyterm	בָּנִ֑ים	1	rc://*/tw/dict/bible/kt/son
11:2	tw52	keyterm	בְֽנֵי	1	rc://*/tw/dict/bible/kt/son
11:2	jsnv	keyterm	תִנְחַ֣ל	1	rc://*/tw/dict/bible/kt/inherit
11:2	yp5p	keyterm	בְּ⁠בֵית	1	rc://*/tw/dict/bible/kt/temple
11:2	dkkg		אָבִ֔י⁠נוּ	1	rc://*/tw/dict/bible/other/father
11:2	u6un	keyterm	בֶּן	1	rc://*/tw/dict/bible/kt/son
11:3	xhte	name	יִפְתָּח֙	1	rc://*/tw/dict/bible/names/jephthah
11:3	q4ys	keyterm	אֶחָ֔י⁠ו	1	rc://*/tw/dict/bible/kt/brother
11:3	wgqh		וַ⁠יִּֽתְלַקְּט֤וּ	1	rc://*/tw/dict/bible/other/glean
11:3	gcpy	keyterm	וַ⁠יֵּצְא֖וּ	1	rc://*/tw/dict/bible/kt/command
11:4	twwr	keyterm	בְנֵֽי	1	rc://*/tw/dict/bible/kt/son
11:4	szkf	keyterm	יִשְׂרָאֵֽל	1	rc://*/tw/dict/bible/kt/israel
11:5	is3t	name	יִפְתָּ֖ח	1	rc://*/tw/dict/bible/names/jephthah
11:5	a6ng	keyterm	בְנֵֽי	1	rc://*/tw/dict/bible/kt/son
11:5	axwr	keyterm	יִשְׂרָאֵ֑ל	1	rc://*/tw/dict/bible/kt/israel
11:5	upw5		זִקְנֵ֣י	1	rc://*/tw/dict/bible/other/elder
11:6	t9st	name	לְ⁠יִפְתָּ֔ח	1	rc://*/tw/dict/bible/names/jephthah
11:6	eyn5		לְכָ֕⁠ה	1	rc://*/tw/dict/bible/other/walk
11:6	pe4j	keyterm	בִּ⁠בְנֵ֥י	1	rc://*/tw/dict/bible/kt/son
11:7	rb13	name	יִפְתָּח֙	1	rc://*/tw/dict/bible/names/jephthah
11:7	bvez		לְ⁠זִקְנֵ֣י	1	rc://*/tw/dict/bible/other/elder
11:7	swv7		מִ⁠בֵּ֣ית	1	rc://*/tw/dict/bible/other/house
11:7	g7qq		אָבִ֑⁠י	1	rc://*/tw/dict/bible/other/father
11:7	e83v		צַ֥ר	1	rc://*/tw/dict/bible/other/adversary
11:8	tvoo	name	יִפְתָּ֗ח	1	rc://*/tw/dict/bible/names/jephthah
11:8	cmhq		זִקְנֵ֨י	1	rc://*/tw/dict/bible/other/elder
11:8	bxwx	keyterm	שַׁ֣בְנוּ	1	rc://*/tw/dict/bible/kt/restore
11:8	ucmn	keyterm	בִּ⁠בְנֵ֣י	1	rc://*/tw/dict/bible/kt/son
11:9	ovn6	name	יִפְתָּ֜ח	1	rc://*/tw/dict/bible/names/jephthah
11:9	epg7		זִקְנֵ֣י	1	rc://*/tw/dict/bible/other/elder
11:9	tx9e	keyterm	מְשִׁיבִ֨ים	1	rc://*/tw/dict/bible/kt/restore
11:9	qbm8	keyterm	בִּ⁠בְנֵ֣י	1	rc://*/tw/dict/bible/kt/son
11:9	jw8b	keyterm	יְהוָ֛ה	1	rc://*/tw/dict/bible/kt/yahweh
11:9	wtwd	keyterm	אָנֹכִ֕י	1	rc://*/tw/dict/bible/kt/pray
