Reference	ID	Tags	OrigWords	Occurrence	TWLink
8:19	djrg	keyterm	χάριτι	1	rc://*/tw/dict/bible/kt/grace
8:19	rcsp	keyterm	διακονουμένῃ	1	rc://*/tw/dict/bible/kt/minister
8:19	d2jy	keyterm	Κυρίου	1	rc://*/tw/dict/bible/kt/lord
8:19	vn6t	keyterm	δόξαν	1	rc://*/tw/dict/bible/kt/glory
8:20	tmtx	keyterm	διακονουμένῃ	1	rc://*/tw/dict/bible/kt/minister
8:21	ryax	keyterm	καλὰ	1	rc://*/tw/dict/bible/kt/good
8:21	mnfx	keyterm	Κυρίου	1	rc://*/tw/dict/bible/kt/lord
8:22	mn4f	keyterm	ἀδελφὸν	1	rc://*/tw/dict/bible/kt/brother
8:22	pxn3	keyterm	ἐδοκιμάσαμεν	1	rc://*/tw/dict/bible/kt/test
8:22	s7at		πεποιθήσει	1	rc://*/tw/dict/bible/other/confidence
8:23	twf4	name	Τίτου	1	rc://*/tw/dict/bible/names/titus
8:23	qgdx		συνεργός	1	rc://*/tw/dict/bible/other/companion
8:23	a5af	keyterm	ἀδελφοὶ	1	rc://*/tw/dict/bible/kt/brother
8:23	yftz		ἀπόστολοι	1	rc://*/tw/dict/bible/other/messenger
8:23	veth	keyterm	ἐκκλησιῶν	1	rc://*/tw/dict/bible/kt/church
8:23	e2g2	keyterm	δόξα	1	rc://*/tw/dict/bible/kt/glory
8:23	zdqj	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
8:24	g4wz	keyterm	ἀγάπης	1	rc://*/tw/dict/bible/kt/love
8:24	g4vf	keyterm	καυχήσεως	1	rc://*/tw/dict/bible/kt/boast
8:24	txqz		πρόσωπον	1	rc://*/tw/dict/bible/other/face
8:24	u4ke	keyterm	ἐκκλησιῶν	1	rc://*/tw/dict/bible/kt/church
9:1	buvm	keyterm	διακονίας	1	rc://*/tw/dict/bible/kt/minister
9:1	tf5g	keyterm	ἁγίους	1	rc://*/tw/dict/bible/kt/saint
9:2	mc8d		οἶδα	1	rc://*/tw/dict/bible/other/know
9:2	x2kb	keyterm	καυχῶμαι	1	rc://*/tw/dict/bible/kt/boast
9:2	zemz	name	Μακεδόσιν	1	rc://*/tw/dict/bible/names/macedonia
9:2	cgy3	keyterm	ζῆλος	1	rc://*/tw/dict/bible/kt/zealous
9:3	vxyw		ἔπεμψα	1	rc://*/tw/dict/bible/other/send
9:3	mdyv	keyterm	ἀδελφούς	1	rc://*/tw/dict/bible/kt/brother
9:3	myka	keyterm	καύχημα	1	rc://*/tw/dict/bible/kt/boast
9:3	esva		καθὼς	1	rc://*/tw/dict/bible/other/like
9:4	gnyw	name	Μακεδόνες	1	rc://*/tw/dict/bible/names/macedonia
9:4	uksy		καταισχυνθῶμεν	1	rc://*/tw/dict/bible/other/shame
9:4	zjwu		ὑποστάσει	1	rc://*/tw/dict/bible/other/confidence
9:5	jfj5	keyterm	παρακαλέσαι	1	rc://*/tw/dict/bible/kt/exhort
9:5	nsyr	keyterm	ἀδελφοὺς	1	rc://*/tw/dict/bible/kt/brother
9:5	mnqr	keyterm	εὐλογίαν	1	rc://*/tw/dict/bible/kt/bless
9:5	vphc		ὡς	1	rc://*/tw/dict/bible/other/like
9:5	m445	keyterm	εὐλογίαν	2	rc://*/tw/dict/bible/kt/bless
9:5	bder		ὡς	2	rc://*/tw/dict/bible/other/like
9:5	pybt		πλεονεξίαν	1	rc://*/tw/dict/bible/other/envy
9:6	gqzd		σπείρων	1	rc://*/tw/dict/bible/other/sow
9:6	ms5g		θερίσει	1	rc://*/tw/dict/bible/other/harvest
9:6	ybpg		σπείρων	2	rc://*/tw/dict/bible/other/sow
9:6	ryzq	keyterm	εὐλογίαις	1	rc://*/tw/dict/bible/kt/bless
9:6	gha8	keyterm	εὐλογίαις	2	rc://*/tw/dict/bible/kt/bless
9:6	e4f7		θερίσει	2	rc://*/tw/dict/bible/other/harvest
9:7	btnk		καθὼς	1	rc://*/tw/dict/bible/other/like
9:7	wywk	keyterm	καρδίᾳ	1	rc://*/tw/dict/bible/kt/heart
9:7	bf8u	keyterm	ἀγαπᾷ	1	rc://*/tw/dict/bible/kt/love
9:7	ctah	keyterm	Θεός	1	rc://*/tw/dict/bible/kt/god
9:8	nwp3	keyterm	Θεὸς	1	rc://*/tw/dict/bible/kt/god
9:8	kktk	keyterm	χάριν	1	rc://*/tw/dict/bible/kt/grace
9:8	y7sm		περισσεῦσαι	1	rc://*/tw/dict/bible/other/multiply
9:8	m46z		περισσεύητε	1	rc://*/tw/dict/bible/other/multiply
9:8	dev3	keyterm	ἔργον	1	rc://*/tw/dict/bible/kt/works
9:8	q7mv	keyterm	ἀγαθόν	1	rc://*/tw/dict/bible/kt/good
9:9	embf		καθὼς	1	rc://*/tw/dict/bible/other/like
9:9	cvq7		γέγραπται	1	rc://*/tw/dict/bible/other/written
9:9	yayr	keyterm	δικαιοσύνη	1	rc://*/tw/dict/bible/kt/righteous
9:9	kuu3		αἰῶνα	1	rc://*/tw/dict/bible/other/age
9:10	a5z6		σπόρον	1	rc://*/tw/dict/bible/other/seed
9:10	dydx		σπείροντι	1	rc://*/tw/dict/bible/other/sow
9:10	jpzu		ἄρτον	1	rc://*/tw/dict/bible/other/bread
9:10	xyg5		πληθυνεῖ	1	rc://*/tw/dict/bible/other/multiply
9:10	xngw		σπόρον	2	rc://*/tw/dict/bible/other/seed
9:10	mswh		γενήματα	1	rc://*/tw/dict/bible/other/fruit
9:10	gjyw	keyterm	δικαιοσύνης	1	rc://*/tw/dict/bible/kt/righteous
9:11	f45m	keyterm	Θεῷ	1	rc://*/tw/dict/bible/kt/god
9:12	vu3v	keyterm	διακονία	1	rc://*/tw/dict/bible/kt/minister
9:12	aa6u	keyterm	λειτουργίας	1	rc://*/tw/dict/bible/kt/minister
9:12	sju3	keyterm	ἁγίων	1	rc://*/tw/dict/bible/kt/saint
9:12	fmb5	keyterm	Θεῷ	1	rc://*/tw/dict/bible/kt/god
9:13	zxzs	keyterm	διακονίας	1	rc://*/tw/dict/bible/kt/minister
9:13	j64d	keyterm	δοξάζοντες	1	rc://*/tw/dict/bible/kt/glory
9:13	cd84	keyterm	Θεὸν	1	rc://*/tw/dict/bible/kt/god
9:13	x7gb		ὑποταγῇ	1	rc://*/tw/dict/bible/other/submit
9:13	jr44	keyterm	ὁμολογίας	1	rc://*/tw/dict/bible/kt/confess
9:13	uwqj	keyterm	εὐαγγέλιον	1	rc://*/tw/dict/bible/kt/goodnews
9:13	rv3c	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
9:13	eq6m	keyterm	κοινωνίας	1	rc://*/tw/dict/bible/kt/fellowship
9:14	rnz7	keyterm	δεήσει	1	rc://*/tw/dict/bible/kt/pray
9:14	tpaf	keyterm	χάριν	1	rc://*/tw/dict/bible/kt/grace
9:14	uzc6	keyterm	Θεοῦ	1	rc://*/tw/dict/bible/kt/god
9:15	ac3a	keyterm	Θεῷ	1	rc://*/tw/dict/bible/kt/god
9:15	mact	keyterm	δωρεᾷ	1	rc://*/tw/dict/bible/kt/gift
10:1	fbgq	name	Παῦλος	1	rc://*/tw/dict/bible/names/paul
10:1	eapt	keyterm	παρακαλῶ	1	rc://*/tw/dict/bible/kt/exhort
10:1	d8an		πραΰτητος	1	rc://*/tw/dict/bible/other/meek
10:1	rnse	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
10:1	asav	keyterm	ταπεινὸς	1	rc://*/tw/dict/bible/kt/humble
10:1	dhcz		θαρρῶ	1	rc://*/tw/dict/bible/other/bold
10:2	qqtu		θαρρῆσαι	1	rc://*/tw/dict/bible/other/bold
10:2	xgwp		πεποιθήσει	1	rc://*/tw/dict/bible/other/confidence
10:2	baj5		ὡς	1	rc://*/tw/dict/bible/other/like
10:2	ty4p	keyterm	σάρκα	1	rc://*/tw/dict/bible/kt/flesh
10:2	su6c		περιπατοῦντας	1	rc://*/tw/dict/bible/other/walk
10:3	jknk	keyterm	σαρκὶ	1	rc://*/tw/dict/bible/kt/flesh
10:3	s8ye		περιπατοῦντες	1	rc://*/tw/dict/bible/other/walk
10:3	k79k	keyterm	σάρκα	1	rc://*/tw/dict/bible/kt/flesh
10:4	thve		ὅπλα	1	rc://*/tw/dict/bible/other/armor
10:4	wg42	keyterm	σαρκικὰ	1	rc://*/tw/dict/bible/kt/flesh
10:4	ue3m	keyterm	δυνατὰ	1	rc://*/tw/dict/bible/kt/power
10:4	d2kz	keyterm	Θεῷ	1	rc://*/tw/dict/bible/kt/divine
10:4	qdzk		καθαιροῦντες	1	rc://*/tw/dict/bible/other/stronghold
10:5	jphk		γνώσεως	1	rc://*/tw/dict/bible/other/know
10:5	p5kt	keyterm	Θεοῦ	1	rc://*/tw/dict/bible/kt/god
10:5	qhhj		αἰχμαλωτίζοντες	1	rc://*/tw/dict/bible/other/captive
10:5	sm47		ὑπακοὴν	1	rc://*/tw/dict/bible/other/obey
10:5	sfm6	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
10:6	f9w6		ἐκδικῆσαι	1	rc://*/tw/dict/bible/other/avenge
10:6	j56x		παρακοήν	1	rc://*/tw/dict/bible/other/disobey
10:6	s777	keyterm	πληρωθῇ	1	rc://*/tw/dict/bible/kt/fulfill
10:6	eke4		ὑπακοή	1	rc://*/tw/dict/bible/other/obey
10:7	r5hf	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
10:7	uwnp		καθὼς	1	rc://*/tw/dict/bible/other/like
10:7	mf2u	keyterm	Χριστοῦ	2	rc://*/tw/dict/bible/kt/christ
10:8	jcgb	keyterm	καυχήσωμαι	1	rc://*/tw/dict/bible/kt/boast
10:8	hrgk	keyterm	ἐξουσίας	1	rc://*/tw/dict/bible/kt/authority
10:8	b2sb	keyterm	Κύριος	1	rc://*/tw/dict/bible/kt/lord
10:8	fzxc		αἰσχυνθήσομαι	1	rc://*/tw/dict/bible/other/shame
10:9	gtvj		ὡς	1	rc://*/tw/dict/bible/other/like
10:9	q8kw		ἐπιστολῶν	1	rc://*/tw/dict/bible/other/letter
10:10	e9xf		ἐπιστολαὶ	1	rc://*/tw/dict/bible/other/letter
10:10	r9r4		ἰσχυραί	1	rc://*/tw/dict/bible/other/strength
10:10	d2ms	keyterm	σώματος	1	rc://*/tw/dict/bible/kt/body
10:11	xq5a		ἐπιστολῶν	1	rc://*/tw/dict/bible/other/letter
10:11	yshs	keyterm	ἔργῳ	1	rc://*/tw/dict/bible/kt/works
10:12	knp5		συνιᾶσιν	1	rc://*/tw/dict/bible/other/understand
10:13	dnwx	keyterm	καυχησόμεθα	1	rc://*/tw/dict/bible/kt/boast
10:13	t65y		ἐμέρισεν	1	rc://*/tw/dict/bible/other/assign
10:13	tvw9	keyterm	Θεὸς	1	rc://*/tw/dict/bible/kt/god
10:14	mamc		ὡς	1	rc://*/tw/dict/bible/other/like
10:14	tz22	keyterm	εὐαγγελίῳ	1	rc://*/tw/dict/bible/kt/goodnews
10:14	frg7	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
10:15	xd3v	keyterm	καυχώμενοι	1	rc://*/tw/dict/bible/kt/boast
10:15	g26u		κόποις	1	rc://*/tw/dict/bible/other/labor
10:15	zbhq	keyterm	ἐλπίδα	1	rc://*/tw/dict/bible/kt/hope
10:15	pa7n	keyterm	πίστεως	1	rc://*/tw/dict/bible/kt/faith
10:16	aauj	keyterm	εὐαγγελίσασθαι	1	rc://*/tw/dict/bible/kt/goodnews
10:16	pfhu	keyterm	καυχήσασθαι	1	rc://*/tw/dict/bible/kt/boast
10:17	vdhb	keyterm	καυχώμενος	1	rc://*/tw/dict/bible/kt/boast
10:17	vhea	keyterm	Κυρίῳ	1	rc://*/tw/dict/bible/kt/lord
10:17	dbu4	keyterm	ἐν Κυρίῳ	1	rc://*/tw/dict/bible/kt/inchrist
10:17	g9fh	keyterm	καυχάσθω	1	rc://*/tw/dict/bible/kt/boast
10:18	hjqh	keyterm	Κύριος	1	rc://*/tw/dict/bible/kt/lord
11:1	bgdw		ἀνείχεσθέ	1	rc://*/tw/dict/bible/other/bear
11:1	nn6e	keyterm	ἀφροσύνης	1	rc://*/tw/dict/bible/kt/foolish
11:1	a5mf		ἀνέχεσθέ	1	rc://*/tw/dict/bible/other/bear
11:2	m59u	keyterm	ζηλῶ	1	rc://*/tw/dict/bible/kt/jealous
11:2	ngsc	keyterm	Θεοῦ	1	rc://*/tw/dict/bible/kt/godly
11:2	rwq5	keyterm	ζήλῳ	1	rc://*/tw/dict/bible/kt/jealous
11:2	me3f		παρθένον	1	rc://*/tw/dict/bible/other/virgin
11:2	jn2t	keyterm	ἁγνὴν	1	rc://*/tw/dict/bible/kt/purify
11:2	vhhr	keyterm	Χριστῷ	1	rc://*/tw/dict/bible/kt/christ
11:3	j3ks	keyterm	φοβοῦμαι	1	rc://*/tw/dict/bible/kt/fear
11:3	uwg2		ὡς	1	rc://*/tw/dict/bible/other/like
11:3	hu3x		ὄφις	1	rc://*/tw/dict/bible/other/serpent
11:3	qv2w		ἐξηπάτησεν	1	rc://*/tw/dict/bible/other/deceive
11:3	cay9	name	Εὕαν	1	rc://*/tw/dict/bible/names/eve
11:3	mrma		φθαρῇ	1	rc://*/tw/dict/bible/other/corrupt
11:3	ufuz		νοήματα	1	rc://*/tw/dict/bible/other/mind
11:3	bpnr	keyterm	Χριστόν	1	rc://*/tw/dict/bible/kt/christ
11:4	v5w4	keyterm; name	Ἰησοῦν	1	rc://*/tw/dict/bible/kt/jesus
11:4	hb8r		κηρύσσει	1	rc://*/tw/dict/bible/other/preach
11:4	rs96		ἐκηρύξαμεν	1	rc://*/tw/dict/bible/other/preach
11:4	r2ye	keyterm	πνεῦμα	1	rc://*/tw/dict/bible/kt/spirit
11:4	awrw		λαμβάνετε	1	rc://*/tw/dict/bible/other/receive
11:4	sfne		ἐλάβετε	1	rc://*/tw/dict/bible/other/receive
11:4	d2p7	keyterm	εὐαγγέλιον	1	rc://*/tw/dict/bible/kt/goodnews
11:4	kmee		ἐδέξασθε	1	rc://*/tw/dict/bible/other/receive
11:4	vmun		ἀνέχεσθε	1	rc://*/tw/dict/bible/other/bear
11:5	y7wy	keyterm	ἀποστόλων	1	rc://*/tw/dict/bible/kt/apostle
11:6	kqkj		γνώσει	1	rc://*/tw/dict/bible/other/know
11:6	bdjk	keyterm	φανερώσαντες	1	rc://*/tw/dict/bible/kt/reveal
11:7	jmy9	keyterm	ἁμαρτίαν	1	rc://*/tw/dict/bible/kt/sin
11:7	mpgw	keyterm	ταπεινῶν	1	rc://*/tw/dict/bible/kt/humble
11:7	vvde	keyterm	ὑψωθῆτε	1	rc://*/tw/dict/bible/kt/exalt
11:7	t79m		δωρεὰν	1	rc://*/tw/dict/bible/other/free
11:7	fabf	keyterm	Θεοῦ	1	rc://*/tw/dict/bible/kt/god
11:7	h36f	keyterm	εὐαγγέλιον	1	rc://*/tw/dict/bible/kt/goodnews
11:7	dxd2	keyterm	εὐηγγελισάμην	1	rc://*/tw/dict/bible/kt/goodnews
11:8	muta	keyterm	ἐκκλησίας	1	rc://*/tw/dict/bible/kt/church
11:8	q8zy		λαβὼν	1	rc://*/tw/dict/bible/other/receive
11:8	wws4	keyterm	διακονίαν	1	rc://*/tw/dict/bible/kt/minister
11:9	pkcw		κατενάρκησα	1	rc://*/tw/dict/bible/other/burden
11:9	w6pb	keyterm	ἀδελφοὶ	1	rc://*/tw/dict/bible/kt/brother
11:9	agy3	name	Μακεδονίας	1	rc://*/tw/dict/bible/names/macedonia
11:10	xymf	keyterm	ἀλήθεια	1	rc://*/tw/dict/bible/kt/true
11:10	srct	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
11:10	va5u	keyterm	καύχησις	1	rc://*/tw/dict/bible/kt/boast
11:11	xyha	keyterm	ἀγαπῶ	1	rc://*/tw/dict/bible/kt/love
11:11	qr4g	keyterm	Θεὸς	1	rc://*/tw/dict/bible/kt/god
11:11	gpfk		οἶδεν	1	rc://*/tw/dict/bible/other/know
11:12	tneh		ἐκκόψω	1	rc://*/tw/dict/bible/other/cutoff
11:12	r5ex	keyterm	καυχῶνται	1	rc://*/tw/dict/bible/kt/boast
11:12	ynhh		καθὼς	1	rc://*/tw/dict/bible/other/like
11:13	bu3d		ἐργάται	1	rc://*/tw/dict/bible/other/labor
11:13	bw7f	keyterm	ἀποστόλους	1	rc://*/tw/dict/bible/kt/apostle
11:13	htm3	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
11:14	traz	keyterm	Σατανᾶς	1	rc://*/tw/dict/bible/kt/satan
11:14	rqda	keyterm	ἄγγελον	1	rc://*/tw/dict/bible/kt/angel
11:14	euzj		φωτός	1	rc://*/tw/dict/bible/other/light
11:15	ugw7	keyterm	διάκονοι	1	rc://*/tw/dict/bible/kt/minister
11:15	bftp		ὡς	1	rc://*/tw/dict/bible/other/like
11:15	rrrh	keyterm	διάκονοι	2	rc://*/tw/dict/bible/kt/minister
11:15	xcs6	keyterm	δικαιοσύνης	1	rc://*/tw/dict/bible/kt/righteous
11:15	ruvh	keyterm	ἔργα	1	rc://*/tw/dict/bible/kt/works
11:16	t6yh	keyterm	ἄφρονα	1	rc://*/tw/dict/bible/kt/foolish
11:16	htm4		ὡς	1	rc://*/tw/dict/bible/other/like
11:16	gxtx	keyterm	ἄφρονα	2	rc://*/tw/dict/bible/kt/foolish
11:16	st94		δέξασθέ	1	rc://*/tw/dict/bible/other/receive
11:16	sexe	keyterm	καυχήσωμαι	1	rc://*/tw/dict/bible/kt/boast
11:17	gttx	keyterm	Κύριον	1	rc://*/tw/dict/bible/kt/lord
11:17	gu7e		ὡς	1	rc://*/tw/dict/bible/other/like
11:17	ppc6	keyterm	ἀφροσύνῃ	1	rc://*/tw/dict/bible/kt/foolish
11:17	a9nb		ὑποστάσει	1	rc://*/tw/dict/bible/other/confidence
11:17	q8x4	keyterm	καυχήσεως	1	rc://*/tw/dict/bible/kt/boast
11:18	r3vv	keyterm	καυχῶνται	1	rc://*/tw/dict/bible/kt/boast
11:18	ackp	keyterm	σάρκα	1	rc://*/tw/dict/bible/kt/flesh
11:18	ffbd	keyterm	καυχήσομαι	1	rc://*/tw/dict/bible/kt/boast
11:19	krgd		ἀνέχεσθε	1	rc://*/tw/dict/bible/other/bear
11:19	a9em	keyterm	ἀφρόνων	1	rc://*/tw/dict/bible/kt/foolish
11:19	zgjp	keyterm	φρόνιμοι	1	rc://*/tw/dict/bible/kt/wise
11:20	scdg		ἀνέχεσθε	1	rc://*/tw/dict/bible/other/bear
11:20	fqtp		καταδουλοῖ	1	rc://*/tw/dict/bible/other/enslave
11:20	rjvu		κατεσθίει	1	rc://*/tw/dict/bible/other/devour
11:20	wntz	keyterm	ἐπαίρεται	1	rc://*/tw/dict/bible/kt/exalt
11:20	pk2h		πρόσωπον	1	rc://*/tw/dict/bible/other/face
11:21	qgzx		ἀτιμίαν	1	rc://*/tw/dict/bible/other/dishonor
11:21	bfa8		ὡς	1	rc://*/tw/dict/bible/other/like
11:21	t93v	keyterm	ἀφροσύνῃ	1	rc://*/tw/dict/bible/kt/foolish
11:22	r8j2	keyterm	Ἑβραῖοί	1	rc://*/tw/dict/bible/kt/hebrew
11:22	rh8f	keyterm	Ἰσραηλεῖταί	1	rc://*/tw/dict/bible/kt/israel
11:22	mdey		σπέρμα	1	rc://*/tw/dict/bible/other/descendant
11:22	cmhe	name	Ἀβραάμ	1	rc://*/tw/dict/bible/names/abraham
11:23	sfrm	keyterm	διάκονοι	1	rc://*/tw/dict/bible/kt/minister
11:23	tpwg	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
11:23	csfk		κόποις	1	rc://*/tw/dict/bible/other/labor
11:23	c4hr		φυλακαῖς	1	rc://*/tw/dict/bible/other/prison
11:23	y5mb		θανάτοις	1	rc://*/tw/dict/bible/other/death
11:24	cek3	keyterm	Ἰουδαίων	1	rc://*/tw/dict/bible/kt/jew
11:24	urn2		ἔλαβον	1	rc://*/tw/dict/bible/other/receive
11:25	xf9w	keyterm	ἐλιθάσθην	1	rc://*/tw/dict/bible/kt/stone
11:26	pv4e		λῃστῶν	1	rc://*/tw/dict/bible/other/thief
11:26	h93s	keyterm	ἐθνῶν	1	rc://*/tw/dict/bible/kt/gentile
11:26	e77u		ἐρημίᾳ	1	rc://*/tw/dict/bible/other/desert
11:27	fv6m		κόπῳ	1	rc://*/tw/dict/bible/other/labor
11:27	k6ph		λιμῷ	1	rc://*/tw/dict/bible/other/famine
11:27	uaxd		νηστείαις	1	rc://*/tw/dict/bible/other/fast
11:28	nndh		ἡμέραν	1	rc://*/tw/dict/bible/other/biblicaltimeday
11:28	j52k	keyterm	ἐκκλησιῶν	1	rc://*/tw/dict/bible/kt/church
11:30	petd	keyterm	καυχᾶσθαι	1	rc://*/tw/dict/bible/kt/boast
11:30	xe87	keyterm	καυχήσομαι	1	rc://*/tw/dict/bible/kt/boast
11:31	f2rb	keyterm	Θεὸς καὶ Πατὴρ	1	rc://*/tw/dict/bible/kt/godthefather
11:31	btvs	keyterm	Κυρίου	1	rc://*/tw/dict/bible/kt/lord
11:31	kdr6	keyterm; name	Ἰησοῦ	1	rc://*/tw/dict/bible/kt/jesus
11:31	s7kc		οἶδεν	1	rc://*/tw/dict/bible/other/know
11:31	nzup	keyterm	εὐλογητὸς	1	rc://*/tw/dict/bible/kt/bless
11:31	c8ba		αἰῶνας	1	rc://*/tw/dict/bible/other/age
11:32	xt4w	name	Δαμασκῷ	1	rc://*/tw/dict/bible/names/damascus
11:32	xd4w		ἐθνάρχης	1	rc://*/tw/dict/bible/other/governor
11:32	t5mf		βασιλέως	1	rc://*/tw/dict/bible/other/king
11:32	fw7g		πιάσαι	1	rc://*/tw/dict/bible/other/seize
11:33	fe59		σαργάνῃ	1	rc://*/tw/dict/bible/other/basket
11:33	cdtb		χεῖρας	1	rc://*/tw/dict/bible/other/hand
12:1	xk42	keyterm	καυχᾶσθαι	1	rc://*/tw/dict/bible/kt/boast
12:1	dq5s		συμφέρον	1	rc://*/tw/dict/bible/other/profit
12:1	erxh		ὀπτασίας	1	rc://*/tw/dict/bible/other/vision
12:1	p8q9	keyterm	ἀποκαλύψεις	1	rc://*/tw/dict/bible/kt/reveal
12:1	fq44	keyterm	Κυρίου	1	rc://*/tw/dict/bible/kt/lord
12:2	ma9q		οἶδα	1	rc://*/tw/dict/bible/other/know
12:2	bezf	keyterm	Χριστῷ	1	rc://*/tw/dict/bible/kt/christ
12:2	y92a	keyterm	ἐν Χριστῷ	1	rc://*/tw/dict/bible/kt/inchrist
12:2	uyb5		ἐτῶν	1	rc://*/tw/dict/bible/other/biblicaltimeyear
12:2	vg9s	keyterm	σώματι	1	rc://*/tw/dict/bible/kt/body
12:2	xhqv		οἶδα	2	rc://*/tw/dict/bible/other/know
12:2	vxe6	keyterm	σώματος	1	rc://*/tw/dict/bible/kt/body
12:2	jzvw		οἶδα	3	rc://*/tw/dict/bible/other/know
12:2	xjnn	keyterm	Θεὸς	1	rc://*/tw/dict/bible/kt/god
12:2	vkkt		οἶδεν	1	rc://*/tw/dict/bible/other/know
12:2	tsyh		ἁρπαγέντα	1	rc://*/tw/dict/bible/other/caughtup
12:2	kama	keyterm	οὐρανοῦ	1	rc://*/tw/dict/bible/kt/heaven
12:3	t4cs		οἶδα	1	rc://*/tw/dict/bible/other/know
12:3	a2rh	keyterm	σώματι	1	rc://*/tw/dict/bible/kt/body
12:3	v5wj	keyterm	σώματος	1	rc://*/tw/dict/bible/kt/body
12:3	wmq6		οἶδα	2	rc://*/tw/dict/bible/other/know
12:3	g9gx	keyterm	Θεὸς	1	rc://*/tw/dict/bible/kt/god
12:3	vp7g		οἶδεν	1	rc://*/tw/dict/bible/other/know
12:4	d5wf		ἡρπάγη	1	rc://*/tw/dict/bible/other/caughtup
12:4	htxd		ἐξὸν	1	rc://*/tw/dict/bible/other/lawful
12:5	r9t5	keyterm	καυχήσομαι	1	rc://*/tw/dict/bible/kt/boast
12:5	tnde	keyterm	καυχήσομαι	2	rc://*/tw/dict/bible/kt/boast
12:6	zvv2	keyterm	καυχήσασθαι	1	rc://*/tw/dict/bible/kt/boast
12:6	ndmk	keyterm	ἄφρων	1	rc://*/tw/dict/bible/kt/foolish
12:6	btng	keyterm	ἀλήθειαν	1	rc://*/tw/dict/bible/kt/true
12:7	ksk8	keyterm	ἀποκαλύψεων	1	rc://*/tw/dict/bible/kt/reveal
12:7	kgu2		ὑπεραίρωμαι	1	rc://*/tw/dict/bible/other/puffed-up
12:7	crgd		σκόλοψ	1	rc://*/tw/dict/bible/other/thorn
12:7	pdkj	keyterm	σαρκί	1	rc://*/tw/dict/bible/kt/flesh
12:7	uh4v		ἄγγελος	1	rc://*/tw/dict/bible/other/messenger
12:7	kxw8	keyterm	Σατανᾶ	1	rc://*/tw/dict/bible/kt/satan
12:7	b8mr		κολαφίζῃ	1	rc://*/tw/dict/bible/other/torment
12:7	m7xj		ὑπεραίρωμαι	2	rc://*/tw/dict/bible/other/puffed-up
12:8	ukx9	keyterm	Κύριον	1	rc://*/tw/dict/bible/kt/lord
12:8	cc2v	keyterm	παρεκάλεσα	1	rc://*/tw/dict/bible/kt/exhort
12:9	eq68	keyterm	χάρις	1	rc://*/tw/dict/bible/kt/grace
12:9	txhz	keyterm	δύναμις	1	rc://*/tw/dict/bible/kt/power
12:9	t6j9	keyterm	καυχήσομαι	1	rc://*/tw/dict/bible/kt/boast
12:9	ndmv	keyterm	δύναμις	2	rc://*/tw/dict/bible/kt/power
12:9	vkya	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
12:10	ex8c		εὐδοκῶ	1	rc://*/tw/dict/bible/other/delight
12:10	d8ga		διωγμοῖς	1	rc://*/tw/dict/bible/other/persecute
12:10	swfy	keyterm	Χριστοῦ	1	rc://*/tw/dict/bible/kt/christ
12:10	twhm	keyterm	δυνατός	1	rc://*/tw/dict/bible/kt/power
12:11	ydvr	keyterm	ἄφρων	1	rc://*/tw/dict/bible/kt/foolish
12:11	h3t2	keyterm	ἀποστόλων	1	rc://*/tw/dict/bible/kt/apostle
12:12	q9ft	keyterm	σημεῖα	1	rc://*/tw/dict/bible/kt/sign
12:12	yqr6	keyterm	ἀποστόλου	1	rc://*/tw/dict/bible/kt/apostle
12:12	k9xu		ὑπομονῇ	1	rc://*/tw/dict/bible/other/endure
12:12	dppr	keyterm	σημείοις	1	rc://*/tw/dict/bible/kt/sign
12:12	dqde		τέρασιν	1	rc://*/tw/dict/bible/other/amazed
12:12	y7fz	keyterm	δυνάμεσιν	1	rc://*/tw/dict/bible/kt/miracle
12:13	rdqt	keyterm	ἐκκλησίας	1	rc://*/tw/dict/bible/kt/church
12:13	y3xw		κατενάρκησα	1	rc://*/tw/dict/bible/other/burden
12:13	qpbt	keyterm	χαρίσασθέ	1	rc://*/tw/dict/bible/kt/forgive
12:13	qypv		ἀδικίαν	1	rc://*/tw/dict/bible/other/wrong
12:14	xmyz		καταναρκήσω	1	rc://*/tw/dict/bible/other/burden
12:14	avgp		ζητῶ	1	rc://*/tw/dict/bible/other/seek
12:14	yhp6	keyterm	τέκνα	1	rc://*/tw/dict/bible/kt/children
12:14	trk7	keyterm	τέκνοις	1	rc://*/tw/dict/bible/kt/children
12:15	bmdm	keyterm	ψυχῶν	1	rc://*/tw/dict/bible/kt/soul
12:15	j73f	keyterm	ἀγαπῶν	1	rc://*/tw/dict/bible/kt/love
12:15	sxah	keyterm	ἀγαπῶμαι	1	rc://*/tw/dict/bible/kt/love
12:16	gdh2		κατεβάρησα	1	rc://*/tw/dict/bible/other/burden
